상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소URL
영업,,13.55,135920,서울특별시 강남구 역삼동 721-4 이원빌딩 ,서울특별시 강남구 테헤란로38길 29 이원빌딩 지하1층 11호 (역삼동),6222.0,소문난 닭도리탕&생선 조림 전문점,20200000000000.0,I,2021-02-04 0:23,한식,203711.5725,444265.1597,한식,-
영업,,19.83,135897,서울특별시 강남구 신사동 657-22번지 ,서울특별시 강남구 선릉로157길 23-3 지상1층 (신사동),6018.0,왓?(What a chef),20200000000000.0,I,2018-08-31 23:59,한식,203280.444,447083.648,한식,-
영업,02  548 8155,277.76,135896,서울특별시 강남구 신사동 648-12 SMART EXCHANGE,서울특별시 강남구 도산대로49길 13 SMART EXCHANGE 지하1층 (신사동),6020.0,뉴크림,20200000000000.0,U,2021-12-03 22:01,한식,203207.0578,446836.1523,,-
영업,02  552 3224,329.44,135917,서울특별시 강남구 역삼동 697-54번지 광진빌딩 지상1층 ,서울특별시 강남구 테헤란로51길 18 (역삼동광진빌딩 지상1층),6148.0,선능설렁탕,20200000000000.0,I,2018-08-31 23:59,한식,204029.3468,444777.5235,한식,12006259
영업,,64.82,135816,서울특별시 강남구 논현동 64-22 지상1층,서울특별시 강남구 언주로147길 28 (논현동지상1층),6049.0,청양칼국수,20200000000000.0,U,2021-12-03 23:06,한식,202754.1783,446367.4456,,1147939546
영업,,79.5,135868,서울특별시 강남구 삼성동 44-20번지 ,서울특별시 강남구 봉은사로67길 5 지상1층 (삼성동),6097.0,이조식당,20200000000000.0,I,2018-08-31 23:59,한식,204246.2759,445551.9421,한식,1368655889
영업,2040775,54.02,135884,서울특별시 강남구 수서동 713-0번지 현대벤처빌 지하1층 B102호 ,서울특별시 강남구 밤고개로1길 10 (수서동현대벤처빌 지하1층 B102호),6349.0,작은집,20200000000000.0,I,2018-08-31 23:59,한식,208937.7607,442873.588,한식,1200300596
영업,,245.54,135919,서울특별시 강남구 역삼동 708-20 금천빌딩 ,서울특별시 강남구 테헤란로52길 15 금천빌딩 1층 101호 (역삼동),6212.0,수작,20200000000000.0,I,2021-02-18 0:23,한식,204170.0846,444548.3975,한식,1542985433
영업,220570001,36.9,135860,서울특별시 강남구 도곡동 943 뱅뱅빌딩 ,서울특별시 강남구 강남대로 292 뱅뱅빌딩 지하1층 (도곡동),6258.0,무화잠,20200000000000.0,U,2021-09-02 2:40,한식,202781.7379,443018.8815,한식,18783735
영업,,1333.0,135845,서울특별시 강남구 대치동 942번지 ,서울특별시 강남구 테헤란로 504 지하1층 (대치동),6178.0,(주)해담채삼성포스코점,20200000000000.0,I,2018-08-31 23:59,한식,205003.873,444927.3396,한식,-
영업,234434033,117.15,135996,서울특별시 강남구 논현동 210-3번지 지상1층 ,서울특별시 강남구 언주로129길 6 (논현동지상1층),6104.0,가시리,20200000000000.0,I,2018-08-31 23:59,한식,203004.7667,445822.6069,한식,13149954
영업,02  445 7130,88.0,135884,서울특별시 강남구 수서동 714-4 문암빌딩 ,서울특별시 강남구 광평로51길 6-11 지상1층 (수서동),6349.0,에스알푸드,20200000000000.0,U,2020-09-05 2:40,한식,209062.2018,442929.5728,한식,506930391
영업,,35.0,135913,서울특별시 강남구 역삼동 660-33,서울특별시 강남구 논현로102길 33 지하1층 1호 (역삼동),6136.0,혼밥대왕,20200000000000.0,U,2021-12-04 22:05,한식,203268.6151,444841.137,,1535302857
영업,02 5017734,79.01,135998,서울특별시 강남구 대치동 936-9번지 ,서울특별시 강남구 선릉로64길 12 (대치동),6206.0,장마당 신의주찹쌀순대,20200000000000.0,I,2018-08-31 23:59,한식,204642.1164,443953.9326,한식,-
영업,02 5639559,55.81,135847,서울특별시 강남구 대치동 956-15 ,서울특별시 강남구 테헤란로84길 25 (대치동),6184.0,참숯불화로구이 우리 소,20200000000000.0,U,2021-07-01 2:40,한식,205162.0786,444817.5669,한식,-
영업,,37.05,135924,서울특별시 강남구 역삼동 738-15,서울특별시 강남구 논현로85길 5-11 지하1층 b101호 3호 (역삼동),6237.0,아웃나우 역삼 3호,20200000000000.0,U,2021-12-03 23:07,한식,203228.4429,444035.4613,,-
영업,,132.84,135897,서울특별시 강남구 신사동 664-16 ,서울특별시 강남구 압구정로54길 25 지하1층 (신사동),6018.0,타임즈 압구정,20200000000000.0,I,2021-12-24 0:22,한식,203407.7549,447112.357,한식,1890469297
영업,02 5186420,106.05,135889,서울특별시 강남구 신사동 541-19번지 ,서울특별시 강남구 도산대로15길 7 (신사동),6036.0,감미옥,20100000000000.0,I,2018-08-31 23:59,한식,202035.4518,446280.7394,한식,32260165
영업,,87.27,135936,서울특별시 강남구 역삼동 830-54번지 ,서울특별시 강남구 역삼로5길 6 지상1층 101호 (역삼동),6243.0,대운식당,20200000000000.0,I,2018-08-31 23:59,한식,202800.7685,443568.7667,한식,1465658248
영업,,78.1,135818,서울특별시 강남구 논현동 84-0번지 지하1층 ,서울특별시 강남구 언주로 709 (논현동지하1층),6053.0,소풍,20200000000000.0,U,2020-03-28 2:40,한식,203008.1465,446054.4113,한식,1707318527
영업,200000000,63.99,135847,서울특별시 강남구 대치동 957-5번지 ,서울특별시 강남구 삼성로86길 14 (대치동),6185.0,가야지 양평해장국,20200000000000.0,U,2019-03-29 2:40,한식,205114.1771,444835.4845,한식,1347428038
영업,,26.0,135501,서울특별시 강남구 대치동 990번지 ,서울특별시 강남구 도곡로 516 지하1층 3호 (대치동 삼성상가 내),6282.0,맛깔반찬 순대국집,20200000000000.0,I,2018-08-31 23:59,한식,205509.9665,444112.267,한식,-
영업,,12.4,135820,서울특별시 강남구 논현동 108 논현웰스톤,서울특별시 강남구 학동로43길 38 지하2층  B201호 주방18호 (논현동 논현웰스톤),6059.0,청년키움식당 논현2호점,20200000000000.0,I,2021-12-04 22:07,한식,203292.307,446247.5115,,-
영업,,65.0,135841,서울특별시 강남구 대치동 901-25 유성빌딩 ,서울특별시 강남구 삼성로81길 39 지하1층 (대치동),6196.0,토담회관,20200000000000.0,U,2020-10-24 2:40,한식,204747.4016,444604.0508,한식,1495256539
영업,,70.71,135516,서울특별시 강남구 일원동 681-5번지 ,서울특별시 강남구 양재대로33길 9 지상1층 (일원동),6343.0,참다래,20100000000000.0,I,2018-08-31 23:59,한식,207259.105,443105.5799,한식,31311185
영업,02  22660374,45.0,135945,서울특별시 강남구 일원동 645-4번지 지상1층 ,서울특별시 강남구 일원로9길 58 (일원동지상1층),6342.0,송탄부대찌개,20100000000000.0,I,2018-08-31 23:59,한식,207554.9467,443157.6939,한식,19448580
영업,,116.3,135935,서울특별시 강남구 역삼동 826-14번지 강남358타워 ,서울특별시 강남구 강남대로 358 강남358타워 지상2층 203호 (역삼동),6241.0,봉추찜닭 강남358타워점,20200000000000.0,I,2019-03-22 5:20,한식,202557.0078,443648.6225,한식,1305337649
영업,02  562 6359,59.15,135910,서울특별시 강남구 역삼동 642-16 성지하이츠Ⅱ,서울특별시 강남구 테헤란로 147 성지하이츠Ⅱ 지하1층 46호 (역삼동),6132.0,박군푸드,20200000000000.0,U,2021-12-05 23:07,한식,203070.9631,444304.7467,,1132866488
영업,,111.77,135913,서울특별시 강남구 역삼동 655-7,서울특별시 강남구 언주로107길 23 지상2층 주방17호 (역삼동),6137.0,키친스탠다드 강남점 17호,20200000000000.0,I,2021-12-04 22:01,한식,203236.8723,445017.3665,,-
영업,,86.46,135891,서울특별시 강남구 신사동 566-35 반도빌딩 지상1층 ,서울특별시 강남구 논현로157길 8 지상1층 (신사동 반도빌딩),6032.0,BHC 압구정역점,20200000000000.0,U,2022-03-13 2:40,한식,202352.2849,446696.8023,한식,36184300
영업,02  558 2581,232.67,135846,서울특별시 강남구 대치동 947번지 ,서울특별시 강남구 영동대로85길 9 지상2층 (대치동),6182.0,대독장 삼성역점,20200000000000.0,U,2019-10-30 2:40,한식,205492.595,444987.99,한식,564643576
영업,02 5613100,88.14,135915,서울특별시 강남구 역삼동 674-38번지 ,서울특별시 강남구 테헤란로39길 41 (역삼동),6139.0,국민전통갈비 미소그릴,20200000000000.0,U,2019-12-01 2:40,한식,203514.0565,444770.6985,한식,-
영업,5567674,165.56,135875,서울특별시 강남구 삼성동 140-14번지 지상1층 ,서울특별시 강남구 선릉로96길 7 (삼성동지상1층),6161.0,우가네,20200000000000.0,U,2019-07-14 2:40,한식,204263.8518,444899.9362,한식,1086654217
영업,02  16441083,17.82,135820,서울특별시 강남구 논현동 108 논현웰스톤 ,서울특별시 강남구 학동로43길 38 제지하2층 201호 주방20호 (논현동 논현웰스톤),6059.0,(주)세컨드유레카 선릉DV점,20200000000000.0,U,2020-07-15 2:40,한식,203292.307,446247.5115,한식,-
영업,,164.7,135820,서울특별시 강남구 논현동 101-13 우림빌딩 1층 ,서울특별시 강남구 선릉로145길 3 1층 (논현동 우림빌딩),6056.0,대삼식당,20200000000000.0,U,2021-01-21 2:40,한식,203403.0797,446575.9042,한식,38654935
영업,222634678,25.8,135918,서울특별시 강남구 역삼동 707-34번지 ,서울특별시 강남구 테헤란로 322 지하2층 비125호 (역삼동 한신인터밸리24),6211.0,콩이네집,20200000000000.0,I,2018-08-31 23:59,한식,204044.7899,444529.8404,한식,1289289931
영업,5432172,18.92,135822,서울특별시 강남구 논현동 140-18번지 지하1층 ,서울특별시 강남구 강남대로126길 19 (논현동지하1층),6114.0,영심이네야식,20200000000000.0,U,2018-11-29 2:40,한식,202057.4243,445280.2327,한식,18557183
영업,234438585,78.0,135827,서울특별시 강남구 논현동 198-3 ,서울특별시 강남구 강남대로114길 10 1층 102호 (논현동),6120.0,소곱당,20200000000000.0,U,2021-07-22 2:40,한식,202159.0979,444836.7034,한식,1492840648
영업,,99.0,135817,서울특별시 강남구 논현동 170 스페이스모노빌딩,서울특별시 강남구 논현로115길 71 스페이스모노빌딩 지상2층 201호 (논현동),6118.0,강아지똥,20200000000000.0,U,2021-12-05 23:06,한식,202336.9095,445123.9089,,36768007
영업,25495222,106.28,135821,서울특별시 강남구 논현동 107-34번지 ,서울특별시 강남구 언주로136길 9 지하1지상1층 (논현동),6058.0,송화전,20200000000000.0,U,2020-01-05 2:40,한식,203143.9279,446129.7642,한식,37561254
영업,2,182.12,135897,서울특별시 강남구 신사동 664-18번지 ,서울특별시 강남구 압구정로56길 22 (신사동),6018.0,원조 초가집,20200000000000.0,I,2018-08-31 23:59,한식,203429.8855,447125.9061,한식,18485299
영업,02 5445354,114.45,135821,서울특별시 강남구 논현동 114-28번지 1층 ,서울특별시 강남구 언주로134길 19 (논현동1층),6058.0,펀 비어킹(fun beerking),20200000000000.0,I,2018-08-31 23:59,한식,203217.1518,446083.7361,한식,-
영업,,100.25,135840,서울특별시 강남구 대치동 895-5 ,서울특별시 강남구 삼성로81길 36 지하1지상1층 (대치동),6196.0,평상술집,20200000000000.0,U,2021-11-26 2:40,한식,204760.6369,444633.6775,한식,1745643845
영업,02  539 4997,381.0,135876,서울특별시 강남구 삼성동 142-41번지 (주)호텔롯데 L7 강남 ,서울특별시 강남구 테헤란로 415 (주)호텔롯데 L7 강남 지하1층 (삼성동),6160.0,해우리 선릉L7점,20200000000000.0,I,2018-08-31 23:59,한식,204488.3653,444832.8731,한식,1208870591
영업,,84.51,135916,서울특별시 강남구 역삼동 681-21 ,서울특별시 강남구 언주로108길 23 지상1층 (역삼동),6143.0,하늘식당,20200000000000.0,U,2021-06-27 2:40,한식,203564.8398,445166.7715,한식,1563855405
영업,02  566 3646,577.0,135998,서울특별시 강남구 대치동 939-24 베스티안병원 ,서울특별시 강남구 도곡로 429 지하23층 (대치동),6208.0,해올림식당,20200000000000.0,I,2021-06-18 0:22,한식,204994.182,443986.1952,한식,-
영업,,39.73,135892,서울특별시 강남구 신사동 583-3번지 제이비 미소빌딩 ,서울특별시 강남구 논현로 841 제이비 미소빌딩 지상1층 108호 (신사동),6031.0,어랑소생선구이,20200000000000.0,I,2018-11-14 2:36,한식,202398.0225,446869.3071,한식,1659736297
영업,,90.0,135840,서울특별시 강남구 대치동 896 남양빌딩 ,서울특별시 강남구 선릉로86길 24 남양빌딩 지상1층 (대치동),6197.0,이차돌 강남본점,20200000000000.0,U,2021-11-12 2:40,한식,204501.139,444584.4678,한식,1368659033
영업,02  552 7745,165.44,135935,서울특별시 강남구 역삼동 828-22 ,서울특별시 강남구 논현로85길 59 (역삼동),6239.0,대독장 (강남점),20200000000000.0,U,2022-01-27 2:40,한식,202873.3926,443934.9395,한식,-
영업,02  557 5567,130.0,135845,서울특별시 강남구 대치동 943-30번지 ,서울특별시 강남구 테헤란로86길 17 1층 (대치동),6179.0,마부육전,20200000000000.0,I,2018-08-31 23:59,한식,205197.8952,444900.842,한식,1072761220
영업,,193.14,135919,서울특별시 강남구 역삼동 708-22,서울특별시 강남구 선릉로89길 13 지하1층 (역삼동),6212.0,파이팅감자탕,20200000000000.0,I,2021-12-05 22:02,한식,204197.395,444564.045,,1599337213
영업,,123.12,135814,서울특별시 강남구 논현동 20-9 지상1층 ,서울특별시 강남구 강남대로136길 5-4 (논현동지상1층),6043.0,본가마순대국,20200000000000.0,U,2021-10-07 2:40,한식,201815.5144,445681.1051,한식,1300152388
영업,,69.65,135819,서울특별시 강남구 논현동 99-32번지 RNG 빌딩 ,서울특별시 강남구 선릉로145길 11 RNG 빌딩 지상1층 (논현동),6056.0,바다축제,20200000000000.0,I,2018-08-31 23:59,한식,203353.1695,446555.8292,한식,1760773740
영업,4452885,62.4,135939,서울특별시 강남구 개포동 14-1번지 ,서울특별시 강남구 개포로109길 34 지하1층 (개포동 B111호112호113호114호114-1호),6336.0,낙지마을,20100000000000.0,I,2018-08-31 23:59,한식,206794.1448,443559.6179,한식,18420118
영업,205460186,149.1,135833,서울특별시 강남구 논현동 275-3번지 ,서울특별시 강남구 언주로 608 (논현동),6102.0,돈까스의집,20200000000000.0,I,2018-08-31 23:59,한식,203266.2021,445298.5005,한식,34178313
영업,234527576,92.88,135936,서울특별시 강남구 역삼동 830-9 1층,서울특별시 강남구 역삼로3길 20-4 (역삼동1층),6243.0,농민백암왕순대,20200000000000.0,U,2021-12-05 22:06,한식,202715.544,443635.5964,,13149768
영업,,99.0,135887,서울특별시 강남구 신사동 510-11 강남상가 지상1층 제1호 ,서울특별시 강남구 압구정로2길 46 지상1층 제1호 (신사동 강남상가),6034.0,맨하탄슈퍼 신사점,20200000000000.0,U,2020-08-01 2:40,한식,201757.4941,446282.4545,한식,1635745050
영업,205661681,118.44,135925,서울특별시 강남구 역삼동 746-12번지 ,서울특별시 강남구 논현로77길 3 (역삼동),6247.0,첸,20200000000000.0,U,2019-05-30 2:40,중국식,203313.7296,443862.5585,중국식,37741324
영업,234117776,158.4,135856,서울특별시 강남구 도곡동 467-19번지 현대비젼21   206호 ,서울특별시 강남구 언주로30길 10 (도곡동현대비젼21   206호),6295.0,(주)명성이 자자한 국시집,20100000000000.0,I,2018-08-31 23:59,중국식,204469.5145,442797.3618,중국식,-
영업,02  34533555,243.88,135917,서울특별시 강남구 역삼동 696-42번지 ,서울특별시 강남구 선릉로93길 6 지상2층 (역삼동),6149.0,채린,20200000000000.0,I,2020-05-17 0:23,중국식,204167.431,444828.5769,중국식,12975243
영업,,97.6,135933,서울특별시 강남구 역삼동 823 삼원타워 ,서울특별시 강남구 테헤란로 124 삼원타워 지하1층 131호 (역삼동),6234.0,파파앤웍,20200000000000.0,U,2021-04-01 2:40,중국식,202722.5318,444055.0707,중국식,1462754139
영업,02 5685075,107.28,135847,서울특별시 강남구 대치동 961-13번지 ,서울특별시 강남구 삼성로 348 지상1층 102호 (대치동),6186.0,운봉,20200000000000.0,U,2018-12-14 2:40,중국식,205161.9277,444497.9423,중국식,19545231
영업,02  516 8777,250.0,135814,서울특별시 강남구 논현동 21-16번지 ,서울특별시 강남구 강남대로140길 9 비피유빌딩 지하2층 (논현동),6043.0,인량,20200000000000.0,I,2018-08-31 23:59,중국식,201805.6014,445756.8804,중국식,1290591526
영업,02  32722847,79.53,135864,서울특별시 강남구 삼성동 8-2번지 브라운스톤 109호,서울특별시 강남구 선릉로 660 1층 109호 (삼성동 브라운스톤),6088.0,소노야,20100000000000.0,I,2018-08-31 23:59,중국식,203675.905,445926.1197,중국식,34807308
영업,205571221,147.0,135907,서울특별시 강남구 역삼동 604-11번지 ,서울특별시 강남구 봉은사로 150 (역삼동),6125.0,삼정관광호텔,20000000000000.0,I,2018-08-31 23:59,중국식,202699.2261,444846.7642,중국식,11658929
영업,02  64491212,162.24,135887,서울특별시 강남구 신사동 512-13 ,서울특별시 강남구 강남대로152길 19 지상2층 (신사동),6035.0,엘루이,20200000000000.0,U,2021-09-16 2:40,중국식,201782.5266,446151.5767,중국식,1628065505
영업,,42.84,135939,서울특별시 강남구 개포동 12-4번지 ,서울특별시 강남구 개포로 615 지하1층 B103호 (개포동),6335.0,홍짜장,20200000000000.0,I,2018-08-31 23:59,중국식,206618.4252,443390.5606,중국식,33937698
영업,,60.54,135894,서울특별시 강남구 신사동 613-5 캐럴라인타워,서울특별시 강남구 압구정로32길 11 캐럴라인타워 지상1층 101호 (신사동),6022.0,샤오당쟈 압구정점,20200000000000.0,U,2021-12-06 0:08,중국식,202601.2166,447186.6595,,1400507946
영업,02 5630023,178.11,135914,서울특별시 강남구 역삼동 668-12,서울특별시 강남구 봉은사로30길 70 (역삼동),6140.0,청학루 뉴,20200000000000.0,U,2021-12-05 23:01,중국식,203175.0817,444532.302,,-
영업,02 5655514,166.75,135880,서울특별시 강남구 삼성동 158-7 ,서울특별시 강남구 삼성로92길 23 (삼성동),6169.0,더차이홍,20200000000000.0,U,2021-03-06 2:40,중국식,205080.4551,445113.6788,중국식,203299181
영업,,241.38,135840,서울특별시 강남구 대치동 896-43 ,서울특별시 강남구 선릉로86길 44 지상1층2층 (대치동),6197.0,용용선생 선릉점,20200000000000.0,U,2021-09-25 2:40,중국식,204641.1513,444641.6056,중국식,1024266010
영업,,88.0,135840,서울특별시 강남구 대치동 896-51번지 ,서울특별시 강남구 테헤란로70길 26 지상1층 (대치동),6197.0,한성양꼬치,20100000000000.0,I,2018-08-31 23:59,중국식,204679.8487,444638.7043,중국식,539185018
영업,,81.83,135825,서울특별시 강남구 논현동 160-11 louis(루이스빌딩),서울특별시 강남구 강남대로122길 31 louis(루이스빌딩) 지상1층 (논현동),6114.0,영동반점,20200000000000.0,I,2021-12-07 23:04,중국식,202183.148,445154.0181,,1659532863
영업,02 5142608,52.89,135894,서울특별시 강남구 신사동 620-3 지상1층,서울특별시 강남구 압구정로36길 22 (신사동지상1층),6023.0,웨스턴차이나,20200000000000.0,U,2021-12-07 23:08,중국식,202708.7689,447212.2191,,31919058
영업,,90.0,135924,서울특별시 강남구 역삼동 736-1 캐피탈타워 ,서울특별시 강남구 테헤란로 142 (역삼동),6236.0,웨이웨이역삼점,20200000000000.0,U,2021-10-09 2:40,중국식,203016.1838,444168.206,중국식,-
영업,,137.78,135957,서울특별시 강남구 청담동 127-5 지상1층 ,서울특별시 강남구 압구정로79길 61 (청담동지상1층),6013.0,홍성원,20200000000000.0,U,2020-07-15 2:40,중국식,204537.9586,447056.4705,중국식,19936250
영업,,333.88,135888,서울특별시 강남구 신사동 525-10번지 지상12층 ,서울특별시 강남구 논현로175길 107 (신사동지상12층),6028.0,채운,20200000000000.0,I,2018-08-31 23:59,중국식,201771.1143,446690.1158,중국식,11706766
영업,,130.99,135516,서울특별시 강남구 일원동 687-2 ,서울특별시 강남구 일원로9길 8 지상2층 (일원동),6343.0,주래등,20200000000000.0,U,2022-01-01 2:40,중국식,207198.7575,443025.1062,중국식,33879512
영업,02 5764888,202.0,135962,서울특별시 강남구 개포동 1214-18번지 지상1층 ,서울특별시 강남구 개포로28길 9 지상1층 (개포동),6309.0,리엔,20200000000000.0,I,2018-08-31 23:59,중국식,204400.1687,442114.6409,중국식,179387776
영업,02 5446655,78.48,135951,서울특별시 강남구 청담동 44-7번지 ,서울특별시 강남구 학동로67길 7 (청담동),6069.0,자금성,20200000000000.0,I,2018-08-31 23:59,중국식,204035.6131,446286.3187,중국식,18417964
영업,5312090,177.21,135998,서울특별시 강남구 대치동 937-0번지 롯데백화점 지하1층 ,서울특별시 강남구 도곡로 401 (대치동롯데백화점 지하1층),6206.0,송향,20100000000000.0,I,2018-08-31 23:59,중국식,204669.5434,443873.6212,중국식,-
영업,,235.69,135887,서울특별시 강남구 신사동 512-19 ,서울특별시 강남구 강남대로152길 11 지상1층 (신사동),6035.0,천미미,20200000000000.0,U,2022-03-10 2:40,중국식,201728.0223,446128.3067,중국식,1154124309
영업,,195.31,135895,서울특별시 강남구 신사동 630-12번지 유일빌딩 ,서울특별시 강남구 언주로152길 8 유일빌딩 지상2층 (신사동),6021.0,다이닝 마,20200000000000.0,I,2019-10-23 0:22,중국식,202960.4151,446696.6293,중국식,1185252614
영업,02 5381714,178.48,135839,서울특별시 강남구 대치동 890-47번지 지하1층 ,서울특별시 강남구 선릉로90길 36 (대치동지하1층),6193.0,세양원,20100000000000.0,I,2018-08-31 23:59,중국식,204540.9235,444718.8826,중국식,-
영업,,86.58,135908,서울특별시 강남구 역삼동 635-13 ,서울특별시 강남구 강남대로94길 27 지상2층 201호 (역삼동),6130.0,마유유 강남역점,20200000000000.0,I,2021-10-14 0:22,중국식,202534.7533,444185.7883,중국식,1099956877
영업,02  34495864,89.25,135900,서울특별시 강남구 압구정동 429-0 현대백화점 지상5층 ,서울특별시 강남구 압구정로 165 (압구정동현대백화점 지상5층),6001.0,크리스탈제이드상하이딜라이트,20200000000000.0,U,2021-01-16 2:40,중국식,202358.5057,447232.9557,중국식,-
영업,02 5114162,42.57,135950,서울특별시 강남구 청담동 31-27번지 ,서울특별시 강남구 학동로77길 20 (청담동),6067.0,청담감자탕,20100000000000.0,I,2018-08-31 23:59,중국식,204253.4147,446419.3064,중국식,1687013712
영업,5155867,423.0,135895,서울특별시 강남구 신사동 626-70번지 지하1층 ,서울특별시 강남구 언주로153길 12 (신사동지하1층),6024.0,옛날집 도산사거리점,20200000000000.0,I,2018-08-31 23:59,중국식,202777.6714,446737.9435,중국식,31400082
영업,,100.57,135911,서울특별시 강남구 역삼동 647-0번지 한주빌딩지상1층 ,서울특별시 강남구 테헤란로13길 12 (역삼동한주빌딩지상1층),6133.0,아리스타 커피,20200000000000.0,U,2019-10-06 2:40,중국식,202803.3686,444252.6313,중국식,37370522
영업,,29.76,135840,서울특별시 강남구 대치동 894,서울특별시 강남구 삼성로85길 33 지상1층 105호 (대치동),6196.0,본스치킨 선릉역점,20200000000000.0,U,2021-12-08 0:03,중국식,204776.5483,444677.643,,-
영업,02 5548427,59.4,135509,서울특별시 강남구 삼성동 121-38번지 ,서울특별시 강남구 삼성로103길 12 지하1층 108호 (삼성동),6155.0,산호골,20200000000000.0,I,2018-08-31 23:59,중국식,204652.111,445353.1744,중국식,1181685681
영업,02  544 6336,297.0,135819,서울특별시 강남구 논현동 99-7번지 지상1층 ,서울특별시 강남구 선릉로145길 13 (논현동지상1층),6056.0,대가방 본점,20200000000000.0,I,2018-08-31 23:59,중국식,203336.5853,446550.9413,중국식,11839623
영업,,94.42,135931,서울특별시 강남구 역삼동 813-3번지 ,서울특별시 강남구 봉은사로4길 32 지상1층 (역삼동),6123.0,미엔아이(천등),20200000000000.0,I,2020-01-08 0:23,중국식,202287.325,444507.6212,중국식,-
영업,,72.54,135829,서울특별시 강남구 논현동 225-6 논현 아이파크 ,서울특별시 강남구 언주로 615 논현 아이파크 103동 지하1층 B113호 (논현동),6107.0,자연임실치즈피자.부어치킨 논현점,20200000000000.0,U,2021-07-31 2:40,중국식,203108.3618,445369.4291,중국식,-
영업,,198.9,135887,서울특별시 강남구 신사동 507-11번지 ,서울특별시 강남구 도산대로1길 40 지하1층 (신사동),6027.0,중식포차,20200000000000.0,U,2018-09-19 23:59,중국식,201663.6324,446348.522,중국식,1848907188
영업,,95.76,135995,서울특별시 강남구 논현동 74-10,서울특별시 강남구 도산대로30길 32 지상1층 (논현동),6049.0,마라명장,20200000000000.0,I,2021-12-06 23:04,중국식,202593.097,446185.9886,,1364525726
영업,02  539 1123,126.2,135934,서울특별시 강남구 역삼동 824-39번지 동영빌딩 1층 ,서울특별시 강남구 테헤란로6길 7 (역삼동동영빌딩 1층),6233.0,리원,20200000000000.0,I,2018-08-31 23:59,중국식,202643.15,443996.85,중국식,18794277
영업,02  545 5174,116.85,135826,서울특별시 강남구 논현동 176-24 1층 ,서울특별시 강남구 논현로115길 10 (논현동1층),6117.0,공리,20200000000000.0,U,2022-02-11 2:40,중국식,202758.9873,445201.3268,중국식,13150137
영업,,97.68,135924,서울특별시 강남구 역삼동 736-18 ,서울특별시 강남구 테헤란로20길 11 지상2층 (역삼동),6236.0,룽푸청마라탕,20200000000000.0,I,2021-04-14 0:22,중국식,202984.1238,444086.6127,중국식,1379894596
영업,02 5453357,170.3,135863,서울특별시 강남구 삼성동 1-4번지 ,서울특별시 강남구 선릉로 670 (삼성동),6088.0,대범천,20200000000000.0,I,2018-08-31 23:59,중국식,203625.8504,446055.114,중국식,18567407
영업,,205.26,135932,서울특별시 강남구 역삼동 820-1 로하스애비뉴빌딩 ,서울특별시 강남구 테헤란로1길 19 로하스애비뉴빌딩 1층2층 (역삼동),6134.0,남소관 우육도삭면,20200000000000.0,U,2020-12-04 2:40,중국식,202366.1031,444155.6539,중국식,1812494362
영업,24229256,217.23,135819,서울특별시 강남구 논현동 92-0번지 어넥스C동지상1층 ,서울특별시 강남구 도산대로 318 지상1층 (논현동 어넥스C동),6054.0,제이에스가든(js garden),20200000000000.0,I,2018-08-31 23:59,중국식,203143.5836,446642.9622,중국식,-
영업,,198.57,135918,서울특별시 강남구 역삼동 706-18번지 지상2층 ,서울특별시 강남구 언주로90길 12 (역삼동지상2층),6210.0,천용,20200000000000.0,U,2018-10-03 2:36,중국식,203832.2024,444455.7522,중국식,11621343
영업,5522566,93.42,135997,서울특별시 강남구 대치동 912-25번지 지상1층 ,서울특별시 강남구 삼성로71길 6 (대치동지상1층),6202.0,시원일식,20100000000000.0,I,2018-08-31 23:59,중국식,205088.4201,444470.4513,중국식,-
영업,,151.32,135878,서울특별시 강남구 삼성동 152-54번지 ,서울특별시 강남구 삼성로104길 16 1층 (삼성동),6166.0,뽕사부 삼성점,20200000000000.0,U,2019-10-12 2:40,중국식,204891.0836,445417.1564,중국식,401169556
영업,,91.63,135920,서울특별시 강남구 역삼동 722번지 경남아파트 상가 1층  110호 ,서울특별시 강남구 언주로85길 13 1층 110호 (역삼동 경남아파트 상가),6222.0,백리향,20200000000000.0,U,2020-02-18 2:40,중국식,203671.6457,444263.0752,중국식,1186754023
영업,,109.78,135812,서울특별시 강남구 논현동 10-5번지 ,서울특별시 강남구 논현로149길 35 (논현동),6040.0,금홍짬뽕,20200000000000.0,I,2018-08-31 23:59,중국식,202197.7211,446152.9167,중국식,20897287
영업,02 5669988,115.27,135935,서울특별시 강남구 역삼동 828-52번지 1호1층 ,서울특별시 강남구 논현로79길 62 (역삼동1호1층),6239.0,정통중화요리 홍짬뽕,20200000000000.0,U,2020-05-29 2:40,중국식,202940.6045,443791.1764,중국식,1413902104
영업,,426.44,135856,서울특별시 강남구 도곡동 467-29 타워팰리스스포츠클럽지상1층 ,서울특별시 강남구 언주로30길 26 (도곡동타워팰리스스포츠클럽지상1층),6294.0,(주)타워차이,20200000000000.0,U,2022-02-24 2:40,중국식,204602.5634,442794.5745,중국식,-
