개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3190000,3190000-101-1976-00344,19760227,,3,폐업,2,폐업,20040219,,,,02 5976525,25.85,156824,서울특별시 동작구 사당동 708-333번지 ,,,보성식당,2.00102E+13,I,2018-08-31 23:59,한식,198276.5023,442465.1552,한식,0,0,주택가주변,을,상수도전용,,,,,,,,,N,25.85,,,
3190000,3190000-101-1976-00439,19760504,,3,폐업,2,폐업,19951031,,,,02 5877122,30.3,156090,서울특별시 동작구 사당동 38-4번지 ,,,진주집,2.00112E+13,I,2018-08-31 23:59,한식,198364.2353,443215.2305,한식,1,2,주택가주변,지도,상수도전용,,,,,,,,,N,30.3,,,
3190000,3190000-101-1976-00496,19760223,,3,폐업,2,폐업,19891216,,,,205345726,36.21,156816,서울특별시 동작구 사당동 139-4번지 ,,,삼학도,2.00112E+13,I,2018-08-31 23:59,한식,198182.4422,442867.0069,한식,1,2,주택가주변,지도,상수도전용,,,,,,,,,N,36.21,,,
3190000,3190000-101-1976-00584,19761229,,3,폐업,2,폐업,19940901,,,,02 8155562,35.47,156860,서울특별시 동작구 흑석동 165-4번지 ,,,중앙갈비,2.00112E+13,I,2018-08-31 23:59,한식,196495.2374,445236.8774,한식,0,1,주택가주변,지도,상수도전용,,,,,,,,,N,35.47,,,
3190000,3190000-101-1976-00589,19760415,,3,폐업,2,폐업,19920622,,,,208158972,18.99,156800,서울특별시 동작구 노량진동 31-15번지 ,,,동방,2.00112E+13,I,2018-08-31 23:59,한식,194312.2954,445633.0472,한식,0,2,주택가주변,지도,상수도전용,,,,,,,,,N,18.99,,,
3190000,3190000-101-1976-00591,19760617,,3,폐업,2,폐업,19940117,,,,208131284,31.37,156861,서울특별시 동작구 흑석동 190-58번지 ,,,신흥식당,2.00112E+13,I,2018-08-31 23:59,한식,196422.5419,445046.9191,한식,0,1,주택가주변,지도,상수도전용,,,,,,,,,N,31.37,,,
3190000,3190000-101-1976-00592,19760706,,3,폐업,2,폐업,19930421,,,,208137466,22.97,156877,서울특별시 동작구 흑석동 9-38번지 ,,,풍년식당,2.00112E+13,I,2018-08-31 23:59,한식,196815.9396,445055.1174,한식,0,1,주택가주변,지도,상수도전용,,,,,,,,,N,22.97,,,
3190000,3190000-101-1976-00607,19760319,,3,폐업,2,폐업,19930714,,,,208149564,23.24,156801,서울특별시 동작구 노량진동 119-158번지 ,,,오복집,2.00201E+13,I,2018-08-31 23:59,한식,195020.6392,445487.7884,한식,1,1,주택가주변,지도,상수도전용,,,,,,,,,N,23.24,,,
3190000,3190000-101-1976-00639,19931105,,3,폐업,2,폐업,20120216,,,,208128368,36.79,156832,서울특별시 동작구 상도동 179-5번지 ,,,박천집,2.00201E+13,I,2018-08-31 23:59,정종/대포집/소주방,194601.2326,444662.2281,정종/대포집/소주방,0,0,주택가주변,을,상수도전용,,,,,,,,,N,36.79,,,
3190000,3190000-101-1976-00717,19760120,,3,폐업,2,폐업,19920915,,,,200000000,39.6,156800,서울특별시 동작구 노량진동 31-15번지 ,,,대원식당,2.00109E+13,I,2018-08-31 23:59,한식,194312.2954,445633.0472,한식,1,1,주택가주변,기타,상수도전용,,,,,,,,,N,39.6,,,
3190000,3190000-101-1976-02388,19760210,,3,폐업,2,폐업,19940905,,,,02 8434747,20.57,156832,서울특별시 동작구 상도동 368-6번지 ,,,해운대,2.00201E+13,I,2018-08-31 23:59,정종/대포집/소주방,194531.5037,444694.3847,정종/대포집/소주방,1,3,주택가주변,지도,상수도전용,,,,,,,,,N,20.57,,,
3190000,3190000-101-1976-02446,19761107,,3,폐업,2,폐업,20040326,,,,208128581,18.51,156802,서울특별시 동작구 노량진동 202-2번지 ,,,7광구,2.00101E+13,I,2018-08-31 23:59,정종/대포집/소주방,,,정종/대포집/소주방,1,1,주택가주변,을,상수도전용,,,,,,,,,N,18.51,,,
3190000,3190000-101-1976-02478,19760214,,3,폐업,2,폐업,19911024,,,,205837225,54.68,156824,서울특별시 동작구 사당동 708-462번지 ,,,옹달샘,2.00201E+13,I,2018-08-31 23:59,정종/대포집/소주방,,,정종/대포집/소주방,1,2,주택가주변,지도,상수도전용,,,,,,,,,N,54.68,,,
3190000,3190000-101-1976-03541,19760615,,3,폐업,2,폐업,20031231,,,,02 8168458,16.57,156030,서울특별시 동작구 상도동 산 120-3번지 ,,,고래분식,2.00101E+13,I,2018-08-31 23:59,분식,,,분식,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,16.57,,,
3190000,3190000-101-1976-03756,19761123,,3,폐업,2,폐업,20060227,,,,02 8149750,30.36,156831,서울특별시 동작구 상도동 22-113번지 ,,,바베큐보스,2.00101E+13,I,2018-08-31 23:59,분식,195177.1584,444764.9782,분식,0,1,주택가주변,을,상수도전용,,,,,,,,,N,30.36,,,
3190000,3190000-101-1976-03920,19760216,,1,영업/정상,1,영업,,,,,02 8150937,25.5,156859,서울특별시 동작구 흑석동 97-22 ,서울특별시 동작구 서달로12가길 5 (흑석동),6980,순대나라,2.02112E+13,U,2021-12-14 2:40,한식,196631.6196,444933.0344,한식,1,1,주택가주변,을,상수도전용,0,0,0,0,0,,0,0,N,25.5,,,
3190000,3190000-101-1976-04252,19760322,,3,폐업,2,폐업,19970427,,,,208159605,14,156839,서울특별시 동작구 상도동 산 1-1번지 ,,,숭실분식,2.00201E+13,I,2018-08-31 23:59,분식,,,분식,0,1,주택가주변,지도,상수도전용,,,,,,,,,N,14,,,
3190000,3190000-101-1976-05484,19760524,,3,폐업,2,폐업,19990122,,,,208135487,17.22,156030,서울특별시 동작구 상도동 509-4번지 ,,,진아춘,1.99901E+13,I,2018-08-31 23:59,중국식,196417.2754,443582.8235,중국식,0,0,주택가주변,지도,상수도전용,,,,,,,,,N,17.22,,,
3190000,3190000-101-1976-06645,19760811,,3,폐업,2,폐업,19980520,,,,02 8148266,18.14,156800,서울특별시 동작구 노량진동 27-10번지 ,,,마포갈비,2.00109E+13,I,2018-08-31 23:59,한식,194296.5376,445652.782,한식,1,1,주택가주변,기타,상수도전용,,,,,,,,,N,18.14,,,
3190000,3190000-101-1976-06682,19760326,,3,폐업,2,폐업,20010516,,,,2,12.25,156859,서울특별시 동작구 흑석동 95-105번지 ,,,삼호식당,2.00105E+13,I,2018-08-31 23:59,한식,,,한식,1,2,주택가주변,을,상수도전용,,,,,,,,,N,12.25,,,
3190000,3190000-101-1976-06704,19760715,,3,폐업,2,폐업,19980601,,,,02 8143457,45.39,156860,서울특별시 동작구 흑석동 100-43번지 ,,,안개,2.00109E+13,I,2018-08-31 23:59,한식,,,한식,1,1,주택가주변,지도,상수도전용,,,,,,,,,N,45.39,,,
3190000,3190000-101-1977-00112,19770825,,3,폐업,2,폐업,20040610,,,,02 8127512,20.53,156877,서울특별시 동작구 흑석동 9-38번지 ,,,부림식당,1.99911E+13,I,2018-08-31 23:59,한식,196815.9396,445055.1174,한식,1,2,주택가주변,을,상수도전용,,,,,,,,,N,20.53,,,
3190000,3190000-101-1977-00140,19770423,,3,폐업,2,폐업,20110705,,,,02 8167959,53.48,156811,서울특별시 동작구 대방동 407-38번지 ,,,센스,2.01107E+13,I,2018-08-31 23:59,한식,193540.5228,444117.0325,한식,0,1,주택가주변,을,상수도전용,,,,,,,,,N,53.48,,,
3190000,3190000-101-1977-00220,19771031,,3,폐업,2,폐업,19970205,,,,02 5821857,73.37,156824,서울특별시 동작구 사당동 1007-1번지 ,,,샘식당,2.00109E+13,I,2018-08-31 23:59,한식,198258.4711,442440.3473,한식,1,2,주택가주변,지도,상수도전용,,,,,,,,,N,73.37,,,
3190000,3190000-101-1977-00431,19770104,,3,폐업,2,폐업,20060809,,,,02 5933362,60.82,156816,서울특별시 동작구 사당동 132-10번지 (2층) ,,,술짱,2.00411E+13,I,2018-08-31 23:59,한식,198274.2602,442828.4057,한식,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,60.82,,,
3190000,3190000-101-1977-00554,19771031,,3,폐업,2,폐업,19951031,,,,02 8143946,32.67,156838,서울특별시 동작구 상도동 204-73번지 ,,,호남식당,2.00112E+13,I,2018-08-31 23:59,한식,194696.9902,444422.3673,한식,0,1,주택가주변,지도,상수도전용,,,,,,,,,N,32.67,,,
3190000,3190000-101-1977-00559,19940117,,3,폐업,2,폐업,20000530,,,,02 5993040,38.97,156816,서울특별시 동작구 사당동 134-11번지 ,,,두부촌식당,2.00201E+13,I,2018-08-31 23:59,한식,,,한식,1,1,주택가주변,지도,상수도전용,,,,,,,,,N,38.97,,,
3190000,3190000-101-1977-02151,19771113,,3,폐업,2,폐업,19940420,,,,02 8159356,53.67,156030,서울특별시 동작구 상도동 701-3번지 ,,,로타리다방,2.00109E+13,I,2018-08-31 23:59,전통찻집,,,전통찻집,1,2,주택가주변,기타,상수도전용,,,,,,,,,N,53.67,,,
3190000,3190000-101-1977-02431,19770908,,1,영업/정상,1,영업,,,,,02 8120214,43.98,156877,서울특별시 동작구 흑석동 6-10 ,서울특별시 동작구 현충로 94 (흑석동),6979,우슬재,2.0211E+13,U,2021-10-08 2:40,호프/통닭,196762.6637,445085.4237,호프/통닭,1,1,주택가주변,을,상수도전용,0,0,0,0,0,,0,0,N,43.98,,,
3190000,3190000-101-1977-03575,19770902,,3,폐업,2,폐업,20170210,,,,232803588,107.79,156861,서울특별시 동작구 흑석동 190-4번지 ,서울특별시 동작구 흑석로9길 4 (흑석동),6910,알촌,2.01512E+13,I,2018-08-31 23:59,한식,196391.5542,445050.9993,한식,2,1,주택가주변,을,상수도전용,,,,,,,,,N,107.79,,,
3190000,3190000-101-1977-04097,19770604,,3,폐업,2,폐업,19940117,,,,208140404,41.7,156803,서울특별시 동작구 노량진동 236-10번지 ,,,멕시칸호프,2.00201E+13,I,2018-08-31 23:59,분식,194658.3712,445348.3701,분식,1,1,주택가주변,지도,상수도전용,,,,,,,,,N,41.7,,,
3190000,3190000-101-1977-04105,19771115,,3,폐업,2,폐업,19951031,,,,02 8157977,27.82,156860,서울특별시 동작구 흑석동 165-4번지 ,,,오뚜기,2.00201E+13,I,2018-08-31 23:59,분식,196495.2374,445236.8774,분식,2,2,주택가주변,지도,상수도전용,,,,,,,,,N,27.82,,,
3190000,3190000-101-1977-04385,19770712,,3,폐업,2,폐업,20111122,,,,02 8138812,37.84,156800,서울특별시 동작구 노량진동 27-10번지 ,,,부산회집,2.00101E+13,I,2018-08-31 23:59,일식,194296.5376,445652.782,일식,1,2,유흥업소밀집지역,을,상수도전용,,,,,,,,,N,37.84,,,
3190000,3190000-101-1977-05048,19770924,,3,폐업,2,폐업,20060725,,,,02 8138409,37.86,156839,서울특별시 동작구 상도동 337-15번지 ,,,러브,2.00502E+13,I,2018-08-31 23:59,경양식,193876.6676,444258.0332,경양식,1,1,주택가주변,을,상수도전용,,,,,,,,,N,37.86,,,
3190000,3190000-101-1977-05223,19770218,,3,폐업,2,폐업,19961226,,,,02 8145212,14.5,156832,서울특별시 동작구 상도동 366-5번지 ,,,이사도라식당,2.00109E+13,I,2018-08-31 23:59,경양식,194385.4942,444668.4915,경양식,1,1,주택가주변,지도,상수도전용,,,,,,,,,N,14.5,,,
3190000,3190000-101-1977-05257,19770115,,3,폐업,2,폐업,19930621,,,,200000000,34.1,156878,서울특별시 동작구 사당동 181-19번지 ,,,어린왕자,2.00109E+13,I,2018-08-31 23:59,경양식,196587.5017,443151.0269,경양식,0,0,주택가주변,기타,상수도전용,,,,,,,,,N,34.1,,,
3190000,3190000-101-1977-05267,19770115,,3,폐업,2,폐업,19951031,,,,02 8122706,34.1,156860,서울특별시 동작구 흑석동 181-19번지 ,,,초원,2.00201E+13,I,2018-08-31 23:59,경양식,196529.197,445144.5872,경양식,1,1,주택가주변,지도,상수도전용,,,,,,,,,N,34.1,,,
3190000,3190000-101-1977-05279,19770315,,3,폐업,2,폐업,19940117,,,,208138698,74.88,156031,서울특별시 동작구 상도1동 119-22번지 ,,,춘천막국수,2.00109E+13,I,2018-08-31 23:59,경양식,,,경양식,1,1,주택가주변,지도,상수도전용,,,,,,,,,N,74.88,,,
3190000,3190000-101-1977-05280,19770405,,3,폐업,2,폐업,19951031,,,,02 8422970,63.56,156832,서울특별시 동작구 상도동 368-6번지 ,,,고인돌,2.00201E+13,I,2018-08-31 23:59,경양식,194531.5037,444694.3847,경양식,1,1,주택가주변,지도,상수도전용,,,,,,,,,N,63.56,,,
3190000,3190000-101-1977-06648,19770513,,1,영업/정상,1,영업,,,,,208216573,31.06,156800,서울특별시 동작구 노량진동 29-5 ,서울특별시 동작구 노량진로6길 6-8 (노량진동),6927,정은식당,2.02109E+13,U,2021-09-11 2:40,한식,194233.1497,445641.8898,한식,1,1,주택가주변,을,상수도전용,0,0,0,0,0,,0,0,N,31.06,,,
3190000,3190000-101-1978-00359,19780605,,3,폐업,2,폐업,20020516,,,,02 8136279,68.56,156860,서울특별시 동작구 흑석동 164-2번지 ,,,씨엔비,2.00102E+13,I,2018-08-31 23:59,한식,196495.3785,445211.8394,한식,1,2,주택가주변,을,상수도전용,,,,,,,,,N,68.56,,,
3190000,3190000-101-1978-00430,19781130,,3,폐업,2,폐업,19900310,,,,02 5821811,23.94,156090,서울특별시 동작구 사당동 360-3번지 ,,,남강,2.00112E+13,I,2018-08-31 23:59,한식,,,한식,1,2,주택가주변,지도,상수도전용,,,,,,,,,N,23.94,,,
3190000,3190000-101-1978-00524,19781130,,3,폐업,2,폐업,19940117,,,,208134347,65.48,156859,서울특별시 동작구 흑석동 95-98번지 ,,,대구집,2.00112E+13,I,2018-08-31 23:59,한식,,,한식,0,1,주택가주변,지도,상수도전용,,,,,,,,,N,65.48,,,
3190000,3190000-101-1978-00525,19781205,,3,폐업,2,폐업,19911105,,,,208149414,33.93,156801,서울특별시 동작구 노량진동 119-150번지 ,,,논산식당,2.00112E+13,I,2018-08-31 23:59,한식,195064.4444,445478.8266,한식,1,1,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,33.93,,,
3190000,3190000-101-1978-00541,19780913,,3,폐업,2,폐업,19881030,,,,208146934,26.45,156801,서울특별시 동작구 노량진동 123-8번지 ,,,돼지집,2.00112E+13,I,2018-08-31 23:59,한식,195055.8948,445458.7119,한식,1,1,주택가주변,지도,상수도전용,,,,,,,,,N,26.45,,,
3190000,3190000-101-1978-00543,19781024,,3,폐업,2,폐업,19951031,,,,02 8423120,15,156838,서울특별시 동작구 상도동 183-14번지 ,,,목화식당,2.00112E+13,I,2018-08-31 23:59,한식,194465.7976,444628.5922,한식,0,2,주택가주변,지도,상수도전용,,,,,,,,,N,15,,,
3190000,3190000-101-1978-00565,19780508,,3,폐업,2,폐업,19890508,,,,208155422,22.8,156800,서울특별시 동작구 노량진동 89-1번지 ,,,행복,2.00112E+13,I,2018-08-31 23:59,한식,194958.5083,445591.3053,한식,0,2,주택가주변,지도,상수도전용,,,,,,,,,N,22.8,,,
3190000,3190000-101-1978-00691,19930913,,3,폐업,2,폐업,19940308,,,,208460416,26.93,156848,서울특별시 동작구 신대방동 376-6번지 ,,,가덕도식당,2.00201E+13,I,2018-08-31 23:59,한식,192951.3058,443963.4744,한식,0,1,주택가주변,지도,상수도전용,,,,,,,,,N,26.93,,,
3190000,3190000-101-1978-00693,19780417,,3,폐업,2,폐업,19951031,,,,02 8134979,48.6,156831,서울특별시 동작구 상도동 34-11번지 ,,,감골식당,2.00201E+13,I,2018-08-31 23:59,한식,195176.3737,444712.0335,한식,1,1,주택가주변,지도,상수도전용,,,,,,,,,N,48.6,,,
3190000,3190000-101-1978-00695,19930913,,3,폐업,2,폐업,20020201,,,,02 5368637,92.46,156816,서울특별시 동작구 사당동 131-3번지 ,,,풍년갈비,2.00201E+13,I,2018-08-31 23:59,한식,198291.0776,442859.2155,한식,1,2,주택가주변,지도,상수도전용,,,,,,,,,N,92.46,,,
3190000,3190000-101-1978-01928,19780803,,3,폐업,2,폐업,19951031,,,,02 8127182,30.06,156860,서울특별시 동작구 흑석동 164-2번지 ,,,투투,2.00201E+13,I,2018-08-31 23:59,전통찻집,196495.3785,445211.8394,전통찻집,0,1,주택가주변,지도,상수도전용,,,,,,,,,N,30.06,,,
3190000,3190000-101-1978-02107,19780206,,3,폐업,2,폐업,19951031,,,,02 5831116,81.11,156827,서울특별시 동작구 사당동 1040-2번지 ,,,샘다방,2.00109E+13,I,2018-08-31 23:59,전통찻집,198102.3855,441798.9753,전통찻집,1,3,주택가주변,기타,상수도전용,,,,,,,,,N,81.11,,,
3190000,3190000-101-1978-02113,19780627,,3,폐업,2,폐업,19951031,,,,02 5833493,70.09,156821,서울특별시 동작구 사당동 308-116번지 ,,,유림,2.00109E+13,I,2018-08-31 23:59,전통찻집,,,전통찻집,1,2,주택가주변,기타,상수도전용,,,,,,,,,N,70.09,,,
3190000,3190000-101-1978-02131,19781014,,3,폐업,2,폐업,19940418,,,,02 8328086,123.21,156847,서울특별시 동작구 신대방동 348-3번지 ,,,보리수,2.00109E+13,I,2018-08-31 23:59,전통찻집,193592.5134,444026.3532,전통찻집,1,3,주택가주변,기타,상수도전용,,,,,,,,,N,123.21,,,
3190000,3190000-101-1978-02387,19781019,,3,폐업,2,폐업,19970610,,,,02 5833712,76.3,156827,서울특별시 동작구 사당동 1045-7번지 ,,,아마존경양식,2.00109E+13,I,2018-08-31 23:59,정종/대포집/소주방,197973.0796,441659.1497,정종/대포집/소주방,1,2,주택가주변,지도,상수도전용,,,,,,,,,N,76.3,,,
3190000,3190000-101-1978-02452,19780519,,3,폐업,2,폐업,19921016,,,,205847070,30.56,156824,서울특별시 동작구 사당동 708-193번지 ,,,유정,2.00201E+13,I,2018-08-31 23:59,정종/대포집/소주방,,,정종/대포집/소주방,1,2,주택가주변,지도,상수도전용,,,,,,,,,N,30.56,,,
3190000,3190000-101-1978-02469,19940121,,3,폐업,2,폐업,19950920,,,,02 5918543,78.65,156816,서울특별시 동작구 사당동 139-84번지 ,,,남성,2.00201E+13,I,2018-08-31 23:59,한식,198274.6926,442795.5984,한식,1,2,주택가주변,지도,상수도전용,,,,,,,,,N,78.65,,,
3190000,3190000-101-1978-04079,19780929,,3,폐업,2,폐업,19940117,,,,208125921,20.62,156030,서울특별시 동작구 상도동 119-19번지 ,,,마일드치킨,2.00201E+13,I,2018-08-31 23:59,분식,,,분식,1,1,주택가주변,지도,상수도전용,,,,,,,,,N,20.62,,,
3190000,3190000-101-1978-04162,19781017,,3,폐업,2,폐업,19981021,,,,02 8456009,32.2,156838,서울특별시 동작구 상도동 183-14번지 ,,,여울목,2.00201E+13,I,2018-08-31 23:59,분식,194465.7976,444628.5922,분식,0,1,주택가주변,을,상수도전용,,,,,,,,,N,32.2,,,
3190000,3190000-101-1978-04215,19930914,,3,폐업,2,폐업,20180424,,,,02 8437861,21.72,156853,서울특별시 동작구 신대방동 607-47번지 ,서울특별시 동작구 신대방3길 92 (신대방동),7069,좋은친구들,2.01804E+13,I,2018-08-31 23:59,한식,191718.675,442979.9842,한식,0,2,주택가주변,기타,상수도전용,,,,,,,,,N,21.72,,,
3190000,3190000-101-1978-04391,19781030,,3,폐업,2,폐업,20200630,,,,208220513,79.2,156843,서울특별시 동작구 상도동 355-5 ,서울특별시 동작구 성대로1길 13 (상도동),6959,원조마포숯불갈비,2.02006E+13,U,2020-07-02 2:40,한식,194053.2975,444310.4325,한식,0,2,주택가주변,을,상수도전용,,,,,,,,,N,79.2,,,
3190000,3190000-101-1978-04948,19780131,,3,폐업,2,폐업,20180416,,,,,25.45,156806,서울특별시 동작구 노량진동 312-43번지 ,서울특별시 동작구 장승배기로 105 (노량진동),6936,쥬쥬,2.01804E+13,I,2018-08-31 23:59,경양식,194593.4277,444981.5489,경양식,1,1,유흥업소밀집지역,을,상수도전용,,,,,,,,,N,25.45,,,
3190000,3190000-101-1978-05009,19780825,,3,폐업,2,폐업,20000516,,,,02 5845013,114.68,156823,서울특별시 동작구 사당동 318-1번지 ,,,파라솔,2.00005E+13,I,2018-08-31 23:59,경양식,197761.4373,442317.9479,경양식,1,1,주택가주변,지도,상수도전용,,,,,,,,,N,114.68,,,
3190000,3190000-101-1978-05237,19781106,,3,폐업,2,폐업,19930320,,,,208138355,19.71,156860,서울특별시 동작구 흑석동 165-4번지 ,,,에덴,2.00201E+13,I,2018-08-31 23:59,경양식,196495.2374,445236.8774,경양식,0,1,주택가주변,지도,상수도전용,,,,,,,,,N,19.71,,,
3190000,3190000-101-1978-05494,19781114,,3,폐업,2,폐업,19900801,,,,208159193,36.19,156801,서울특별시 동작구 노량진동 118-18번지 ,,,대성각,2.00201E+13,I,2018-08-31 23:59,중국식,195080.6621,445493.1662,중국식,2,0,주택가주변,지도,상수도전용,,,,,,,,,N,36.19,,,
3190000,3190000-101-1978-05506,19780401,,3,폐업,2,폐업,19920312,,,,205829368,61.68,156090,서울특별시 동작구 사당동 328-21번지 ,,,신미각,2.00201E+13,I,2018-08-31 23:59,중국식,,,중국식,1,2,주택가주변,지도,상수도전용,,,,,,,,,N,61.68,,,
